result,field,total,top_issuer,top_count
NE,e_empty_sct_list,1531,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",158
NE,e_ca_country_name_invalid,1324,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",352
NE,e_ca_country_name_missing,1324,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",352
NE,e_ca_organization_name_missing,1324,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",352
NE,e_root_ca_extended_key_usage_present,1241,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",352
NE,w_root_ca_basic_constraints_path_len_constraint_field_present,1241,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",352
NE,w_root_ca_contains_cert_policy,1241,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",352
NE,e_cert_contains_unique_identifier,1191,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",152
NE,e_cert_ext_invalid_der,1191,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",152
NE,e_cert_sig_alg_not_match_tbs_sig_alg,1191,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",152
NE,e_cert_unique_identifier_version_not_2_or_3,1191,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",152
NE,e_ext_san_contains_reserved_ip,1187,"C=GB, ST=Berkshire, L=Newbury, O=My Company Ltd",145
NE,e_subject_contains_reserved_ip,1187,"C=GB, ST=Berkshire, L=Newbury, O=My Company Ltd",145
NE,e_spki_rsa_encryption_parameter_not_null,1186,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",152
NE,e_tbs_signature_rsa_encryption_parameter_not_null,1147,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",152
NE,w_extra_subject_common_names,1112,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",157
NE,w_sub_cert_aia_does_not_contain_issuing_ca_url,1112,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",157
NE,e_dnsname_bad_character_in_label,1110,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",157
NE,e_dnsname_contains_bare_iana_suffix,1110,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",157
NE,e_dnsname_empty_label,1110,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",157
NE,e_dnsname_label_too_long,1110,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",157
NE,e_dnsname_not_valid_tld,1110,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",157
NE,n_dnsname_wildcard_left_of_public_suffix,1110,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",157
NE,e_ecdsa_allowed_ku,652,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO ECC Domain Validation Secure Server CA 2",420
NE,e_sub_cert_crl_distribution_points_does_not_contain_url,586,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",148
NE,e_sub_cert_crl_distribution_points_marked_critical,586,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",148
NE,e_ext_san_directory_name_present,560,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",151
NE,e_ext_san_edi_party_name_present,560,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",151
NE,e_ext_san_other_name_present,560,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",151
NE,e_ext_san_registered_id_present,560,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",151
NE,e_ext_san_rfc822_name_present,560,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",151
NE,e_ext_san_uniform_resource_identifier_present,560,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",151
NE,e_sub_cert_key_usage_cert_sign_bit_set,496,"C=US, O=GeoTrust\, Inc., CN=RapidSSL CA",62
NE,e_sub_cert_key_usage_crl_sign_bit_set,496,"C=US, O=GeoTrust\, Inc., CN=RapidSSL CA",62
NE,e_rfc_dnsname_empty_label,486,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",152
NE,e_rfc_dnsname_hyphen_in_sld,486,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",152
NE,e_rfc_dnsname_label_too_long,486,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",152
NE,e_rfc_dnsname_underscore_in_sld,486,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",152
NE,w_rfc_dnsname_underscore_in_trd,486,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",152
NE,e_dnsname_hyphen_in_sld,485,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",152
NE,e_dnsname_underscore_in_sld,485,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",152
NE,w_dnsname_underscore_in_trd,485,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",152
NE,e_sub_cert_not_is_ca,384,"C=US, O=GeoTrust\, Inc., CN=RapidSSL CA",62
NE,e_sub_cert_aia_marked_critical,366,"C=US, O=GeoTrust\, Inc., CN=RapidSSL CA",62
NE,w_sub_cert_aia_contains_internal_names,366,"C=US, O=GeoTrust\, Inc., CN=RapidSSL CA",62
NE,w_sub_cert_certificate_policies_marked_critical,261,"C=US, ST=Arizona, L=Scottsdale, O=GoDaddy.com\, Inc., OU=http://certificates.godaddy.com/repository, CN=Go Daddy Secure Certification Authority, serialNumber=07969287",50
NE,e_serial_number_longer_than_20_octets,244,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",112
NE,e_serial_number_not_positive,244,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",112
NE,e_mp_ecdsa_pub_key_encoding_correct,226,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",140
NE,e_ext_san_uri_format_invalid,193,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",139
NE,e_ext_san_uri_host_not_fqdn_or_ip,193,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",139
NE,e_ext_san_uri_not_ia5,193,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",139
NE,e_ext_san_uri_relative,193,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",139
NE,w_ext_san_critical_with_subject_dn,192,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",139
NE,w_distribution_point_missing_ldap_or_uri,188,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",147
NE,e_international_dns_name_not_unicode,123,"emailAddress=ca@snakeoil.dom, C=XY, ST=Snake Desert, L=Snake Town, O=Snake Oil\, Ltd, OU=Certificate Authority, CN=Snake Oil CA, emailAddress=ca@snakeoil.dom",107
NE,e_invalid_ca_certificate_policies,113,"emailAddress=ceo@propersupport.com, C=GB, ST=London, L=London, O=LiquidNet Ltd., OU=SupremeServer, CN=LiquidNet Ltd., emailAddress=ceo@propersupport.com",66
NE,w_sub_ca_aia_missing,103,"emailAddress=ceo@propersupport.com, C=GB, ST=London, L=London, O=LiquidNet Ltd., OU=SupremeServer, CN=LiquidNet Ltd., emailAddress=ceo@propersupport.com",66
NE,n_mp_allowed_eku,102,"emailAddress=ceo@propersupport.com, C=GB, ST=London, L=London, O=LiquidNet Ltd., OU=SupremeServer, CN=LiquidNet Ltd., emailAddress=ceo@propersupport.com",66
NE,e_sub_ca_aia_missing,97,"emailAddress=ceo@propersupport.com, C=GB, ST=London, L=London, O=LiquidNet Ltd., OU=SupremeServer, CN=LiquidNet Ltd., emailAddress=ceo@propersupport.com",66
NE,e_path_len_constraint_improperly_included,92,"emailAddress=support@plesk.com, C=US, ST=VA, L=Chantilly, O=Plesk Inc., CN=plesk.com, emailAddress=support@plesk.com",76
NE,e_ca_key_usage_missing,83,"emailAddress=support@plesk.com, C=US, ST=VA, L=Chantilly, O=Plesk Inc., CN=plesk.com, emailAddress=support@plesk.com",76
NE,e_sub_ca_certificate_policies_missing,83,"emailAddress=ceo@propersupport.com, C=GB, ST=London, L=London, O=LiquidNet Ltd., OU=SupremeServer, CN=LiquidNet Ltd., emailAddress=ceo@propersupport.com",66
NE,e_sub_ca_crl_distribution_points_missing,83,"emailAddress=ceo@propersupport.com, C=GB, ST=London, L=London, O=LiquidNet Ltd., OU=SupremeServer, CN=LiquidNet Ltd., emailAddress=ceo@propersupport.com",66
NE,n_sub_ca_eku_missing,83,"emailAddress=ceo@propersupport.com, C=GB, ST=London, L=London, O=LiquidNet Ltd., OU=SupremeServer, CN=LiquidNet Ltd., emailAddress=ceo@propersupport.com",66
NE,w_sub_ca_aia_does_not_contain_issuing_ca_url,83,"emailAddress=ceo@propersupport.com, C=GB, ST=London, L=London, O=LiquidNet Ltd., OU=SupremeServer, CN=LiquidNet Ltd., emailAddress=ceo@propersupport.com",66
NE,e_mp_ecdsa_signature_encoding_correct,76,"C=AU, ST=Some-State, O=Internet Widgits Pty Ltd",26
NE,e_ext_cert_policy_explicit_text_ia5_string,52,"C=IL, O=StartCom Ltd., OU=Secure Digital Certificate Signing, CN=StartCom Class 1 Primary Intermediate Server CA",25
NE,e_ext_cert_policy_explicit_text_too_long,52,"C=IL, O=StartCom Ltd., OU=Secure Digital Certificate Signing, CN=StartCom Class 1 Primary Intermediate Server CA",25
NE,w_ext_cert_policy_explicit_text_includes_control,52,"C=IL, O=StartCom Ltd., OU=Secure Digital Certificate Signing, CN=StartCom Class 1 Primary Intermediate Server CA",25
NE,w_ext_cert_policy_explicit_text_not_nfc,52,"C=IL, O=StartCom Ltd., OU=Secure Digital Certificate Signing, CN=StartCom Class 1 Primary Intermediate Server CA",25
NE,w_ext_cert_policy_explicit_text_not_utf8,52,"C=IL, O=StartCom Ltd., OU=Secure Digital Certificate Signing, CN=StartCom Class 1 Primary Intermediate Server CA",25
NE,e_ext_key_usage_without_bits,46,"C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Hardware",7
NE,e_key_usage_incorrect_length,46,"C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Hardware",7
NE,e_ext_san_dns_name_too_long,44,"emailAddress=sales@usergate.com, C=RU, L=Novosibirsk, O=UserGate, CN=UTM001@MINDIGITALRD_177664C16E0ED063_ca, emailAddress=sales@usergate.com",7
NE,e_key_usage_and_extended_key_usage_inconsistent,39,"C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Hardware",7
NE,e_cert_extensions_version_not_3,37,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,e_ext_authority_key_identifier_no_key_identifier,37,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,e_issuer_field_empty,37,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,e_subject_empty_without_san,37,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,e_subject_not_dn,37,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,e_subject_printable_string_badalpha,37,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,e_utc_time_does_not_include_seconds,37,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,e_utc_time_not_in_zulu,37,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,e_wrong_time_format_pre2050,37,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,e_ext_duplicate_extension,34,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,e_subject_common_name_max_length,32,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,w_ext_subject_key_identifier_missing_sub_cert,31,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,e_subject_organization_name_max_length,28,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,e_ev_not_wildcard,26,"C=US, O=thawte\, Inc., OU=Terms of use at https://www.thawte.com/cps (c)06, CN=thawte Extended Validation SSL CA",7
NE,e_ext_cert_policy_duplicate,25,"C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Hardware",7
NE,w_ext_cert_policy_contains_noticeref,25,"C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Hardware",7
NE,e_subject_organizational_unit_name_max_length,24,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,e_subject_locality_name_max_length,22,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,e_subject_state_name_max_length,22,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
NE,w_ext_aia_access_location_missing,20,"C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Hardware",7
NE,e_ext_authority_key_identifier_critical,11,"emailAddress=contactez@moustic-multimedia.fr, C=FR, O=Moustic, emailAddress=contactez@moustic-multimedia.fr",3
NE,e_ext_subject_key_identifier_critical,11,"emailAddress=contactez@moustic-multimedia.fr, C=FR, O=Moustic, emailAddress=contactez@moustic-multimedia.fr",3
NE,e_path_len_constraint_zero_or_less,11,"emailAddress=contactez@moustic-multimedia.fr, C=FR, O=Moustic, emailAddress=contactez@moustic-multimedia.fr",3
NE,e_ext_san_dns_not_ia5_string,11,CN=Fly.io self signed cert,4
NE,e_ext_san_empty_name,11,CN=Fly.io self signed cert,4
NE,e_ext_san_no_entries,11,CN=Fly.io self signed cert,4
NE,e_ext_san_not_critical_without_subject,11,CN=Fly.io self signed cert,4
NE,e_ext_san_rfc822_format_invalid,11,CN=Fly.io self signed cert,4
NE,e_ext_san_space_dns_name,11,CN=Fly.io self signed cert,4
NE,e_subject_email_max_length,8,"emailAddress=contactez@moustic-multimedia.fr, C=FR, O=Moustic, emailAddress=contactez@moustic-multimedia.fr",3
NE,e_basic_constraints_not_critical,6,"emailAddress=contactez@moustic-multimedia.fr, C=FR, O=Moustic, emailAddress=contactez@moustic-multimedia.fr",3
NE,e_ca_subject_field_empty,6,"emailAddress=contactez@moustic-multimedia.fr, C=FR, O=Moustic, emailAddress=contactez@moustic-multimedia.fr",3
NE,e_ext_subject_key_identifier_missing_ca,6,"emailAddress=contactez@moustic-multimedia.fr, C=FR, O=Moustic, emailAddress=contactez@moustic-multimedia.fr",3
NE,e_root_ca_key_usage_present,6,"emailAddress=contactez@moustic-multimedia.fr, C=FR, O=Moustic, emailAddress=contactez@moustic-multimedia.fr",3
NE,e_generalized_time_does_not_include_seconds,6,CN=Fly.io self signed cert,4
NE,e_generalized_time_includes_fraction_seconds,6,CN=Fly.io self signed cert,4
NE,e_generalized_time_not_in_zulu,6,CN=Fly.io self signed cert,4
NE,w_eku_critical_improperly,5,"emailAddress=server-certs@thawte.com, C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com",2
NE,e_ca_is_ca,4,CN=usg100_5067F0527F59,1
NE,e_cab_ov_requires_org,4,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO High-Assurance Secure Server CA",4
NE,e_cert_policy_ov_requires_country,4,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO High-Assurance Secure Server CA",4
NE,e_cert_policy_ov_requires_province_or_locality,4,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO High-Assurance Secure Server CA",4
NE,e_ext_key_usage_cert_sign_without_ca,3,CN=dev.fizziofit.com.au,1
NE,e_ca_crl_sign_not_set,2,CN=usg100_5067F0527F59,1
NE,e_ca_key_cert_sign_not_set,2,CN=usg100_5067F0527F59,1
NE,e_ca_key_usage_not_critical,2,CN=usg100_5067F0527F59,1
NE,n_ca_digital_signature_not_set,2,CN=usg100_5067F0527F59,1
NE,e_ext_ian_uri_format_invalid,1,"C=US, CN=YaST Default CA (linux)",1
NE,e_ext_ian_uri_host_not_fqdn_or_ip,1,"C=US, CN=YaST Default CA (linux)",1
NE,e_ext_ian_uri_not_ia5,1,"C=US, CN=YaST Default CA (linux)",1
NE,e_ext_ian_uri_relative,1,"C=US, CN=YaST Default CA (linux)",1
NE,e_rsa_allowed_ku_ca,1,CN=zw110_B0B2DC6F7FCA,1
NE,e_rsa_allowed_ku_no_encipherment_ca,1,CN=zw110_B0B2DC6F7FCA,1
warn,w_subject_common_name_included,6858638,"C=US, O=Google Trust Services, CN=WE1",1395247
warn,w_ext_subject_key_identifier_not_recommended_subscriber,6856686,"C=US, O=Google Trust Services, CN=WE1",1395247
warn,w_tls_server_cert_valid_time_longer_than_397_days,82986,"C=US, ST=Arizona, L=Scottsdale, O=GoDaddy.com\, Inc., OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",64667
warn,w_ext_subject_key_identifier_missing_sub_cert,40636,"emailAddress=info@plesk.com, C=CH, L=Schaffhausen, O=Plesk, CN=Plesk, emailAddress=info@plesk.com",3891
warn,w_sub_cert_aia_does_not_contain_issuing_ca_url,7608,"C=BE, O=GlobalSign nv-sa, CN=GlobalSign Organization Validation CA - SHA256 - G2",1679
warn,w_ext_key_usage_not_critical,6630,"emailAddress=root@mgt-vk-trash, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=mgt-vk-trash, emailAddress=root@mgt-vk-trash",502
warn,w_sub_cert_sha1_expiration_too_long,1778,"emailAddress=webmaster@localhost, C=US, ST=Someprovince, L=Sometown, O=none, OU=none, CN=localhost, emailAddress=webmaster@localhost",420
warn,e_sub_cert_eku_check,692,"C=US, ST=Arizona, L=Scottsdale, O=GoDaddy.com\, Inc., OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",600
warn,w_sub_cert_aia_contains_internal_names,258,"DC=local, DC=xunta, DC=local, DC=xunta, CN=prdrootca02",16
warn,w_ext_cert_policy_explicit_text_not_utf8,213,"C=IL, O=StartCom Ltd., OU=Secure Digital Certificate Signing, CN=StartCom Class 1 Primary Intermediate Server CA",80
warn,w_ext_cert_policy_contains_noticeref,186,"C=IL, O=StartCom Ltd., OU=Secure Digital Certificate Signing, CN=StartCom Class 1 Primary Intermediate Server CA",105
warn,w_issuer_dn_trailing_whitespace,131,"C=XX, L=\ , O=\ , CN=kil-ws-8r.its.dal.ca",26
warn,w_subject_dn_trailing_whitespace,129,"C=XX, L=\ , O=\ , CN=kil-ws-8r.its.dal.ca",26
warn,w_sub_cert_eku_extra_values,123,"emailAddress=support@cacert.org, O=Root CA, OU=http://www.cacert.org, CN=CA Cert Signing Authority, emailAddress=support@cacert.org",30
warn,w_subject_dn_leading_whitespace,117,"C=XX, L=\ , O=\ , CN=kil-ws-8r.its.dal.ca",26
warn,w_issuer_dn_leading_whitespace,112,"C=XX, L=\ , O=\ , CN=kil-ws-8r.its.dal.ca",26
warn,w_sub_ca_aia_does_not_contain_issuing_ca_url,34,"emailAddress=support@fortinet.com, C=US, ST=California, L=Sunnyvale, O=Fortinet, OU=Certificate Authority, CN=F6KF31T018900129, emailAddress=support@fortinet.com",7
warn,w_distribution_point_missing_ldap_or_uri,31,"emailAddress=ca@mchost.ru, C=RU, ST=Russia, L=Moscow, O=Mchost, OU=IT Department, CN=Mchost Certificate Authority, emailAddress=ca@mchost.ru",14
warn,w_ext_aia_access_location_missing,19,"DC=vsphere, DC=local, CN=CA, DC=vsphere, DC=local, C=US, ST=California, O=localhost, OU=VMware Engineering",2
warn,w_root_ca_basic_constraints_path_len_constraint_field_present,19,CN=Microsoft Remote Attestation Service,5
warn,w_sub_ca_aia_missing,14,"CN=Regery Self-Signed Certificate, O=Regery\, https://regery.com, C=UA",4
warn,w_extra_subject_common_names,10,"C=US, ST=Washington, L=Redmond, O=Microsoft Corporation, CN=Microsoft Secure Server CA 2011",3
warn,w_ext_san_critical_with_subject_dn,8,"O=Medtronic, CN=MDT Issuing CA 2-2",3
warn,w_rsa_public_exponent_not_in_range,6,CN=D-Link Firewall,1
warn,w_multiple_issuer_rdn,5,"C=US, ST=CA, OU=ESG, L=Mountain View, CN=WinSrvStd2.cenn, O=Symantec Corporation",2
